IDRestaurant,Comment_new,rating_encoded
747,giò mềm ngon lèo ngon rẻ không mát,2
747,ngon ngon đem lắm sạch ngon,2
747,ngon,2
747,lê thích thân_thiện nhiệt_tình ngon_ngất,2
747,thơm giò chả bún_bò hòa_quyện cắt_hành ngon ớt rẻ uống,2
747,ghé nghệ thơm tô nín thở thích ăn_ở quán hài_lòng,2
747,vội đi thủ_xoẹt quán thèm bún_bò bún_bò ngon sợ sợ lăn đi,2
747,chả bỏ_phiếu giăm chánh đặt_hàng thất_vọng lè_tè đen tạm quân_trọng rách cắn xớ,0
747,đông thơm ăn_tô không_căng lèo ngọt_vị mì_chính thơm nghiện bún_bò thích sợ,2
747,kế ngon nóng_ngô thất_vọng sư_tử nguội hôi_kiều_trụng lê xếp_hàng cài đi chăm phái_pà không_giả_tạo cung không_lại,0
747,muỗng_khăn sống đầy_đủ hơi ăn_tô tái_chả thơm_vị,2
747,ăn_hợp ngon mềm thơm nạm chả ngon kèm thơm ngon thích,2
747,ngon chả chả đậm_đà chấm ngon,2
747,ngon thơm lắm chả mềm_chả bò_viên nạm chả cộng sạch_sẽ thoáng,2
747,miễn_phí uống lọc rẻ tràn đậm sate ngon đẹp,2
747,sạch_sẽ rẻ thơm ngon rẻ,2
747,huế ngon khô sống tươi mát chật_chộim,2
747,ngon sate ngon rẻ ngon sạch đa,2
747,ngon đồ_ăn ngon mềm,2
747,bún_bò ngon ăn_ngợi ngon đông mà_còn đứng chờ đông thích_vị bún_bò ủng_hộ,2
747,shiper đồ_ăn mềm đậm_đà không_bị lạt tái_chả nạm rẻ chê,2
747,giò mềm luộc chả đặc_sắc không đi,2
747,mềm ngon trụng ngon_miệng lắm đông chờ,2
747,nạm chả chả chả bò_viên chả mềm chả ngon thơm đậm ngon,2
747,mềm ngon lèo chả bò_viên ngon hài_lòng lắm,2
747,huế ngon chả bò_viên ngon tươi thơm,2
747,nóng mềm ngon,2
747,sạch_sẽ mềm thơm ngon rẻ,2
747,ngon nếm thích ngon_miệng hài_lòng chả ngon mềm sống sạch_sẽ tươi không_dập tắt,2
747,sạch_sẽ đáo lạnh mềm,2
747,lắm mềm chả ngon hài_lòng,2
747,huế ngon ngon sợ thích,2
747,chụp ngợi đậm_đà không_căng ráng húp lèo ngon nạp lừa ngon,2
747,ngon ngon ngon bún,2
747,đi thèm ngon,2
747,đi ăn_bún ngon rẻ đi,2
747,tô_bún huế đi toàn ngon mềm bò_viên ngon,2
747,mềm ngon mềm sạch_sẽ lắm thoáng,2
748,bào ngon,2
748,thử ăn_ở đi gửi đối_diện không_nhiều không_lớn thử phô ngoại_trừ dâu_vị phô không_rõ lắm nhanh_chóng đông_sốt ngon đi kèm ổn xuất_sắc bình_thường đi học đông lắm,2
748,dán thử nâu nâu đen đen ngon thơm_nhiên không_ưa lắm đông đối_diện,2
748,vô đi thích đi vô_tình đông ghé thử bào_phô đương_nhiên chẳng phô bình_thường lẻ đỡ không_đến rùi_đóa nghệ nhiêu nhanh_chóng mặc_dù đông thử bắt kịp khô không_thì không_vì không_ấn_tượng lắm,1
748,thử báo bình_thường bào ăn_hơi ổn đa_dạng đông đợi nằm hơi tối_tí đi lướt đóng_cửa hơi quánh,2
748,đá_bào ngon thử đá_bào ngon ghiền đá_bào nguyên không_bị rám thích bào_trộn yêu dập tắt hợp_khẩu_vị không_bị khô ngán chiên hợp lắm giá_cả hợp_lí rẻ hợp thử hổng cười,2
748,bào cười đá_bào mix sốt béo cười đá_bào mix béo sốt đừng quấy rám sốt hòa_quyện tuyệt lắm á_yêu hình_yêu,2
748,thích nhất_sốt cười,2
748,ngon ghé thử hơi không_lúc đi qẳng không_nói mệt_mỏi khô đá_bào quảng_cáo bắt cười khô thái_độ bào kêu không_ghé,0
748,ghiền khô phô,2
748,lộc khát vô_tình uống đặt_hàng khuyên béo béo hơi tạm đá_bào vô thử,2
748,trộn ngon trộn đừng dằm dĩ_ngọt cảm_nhận trọn_vẹn vị thơm béo tốt thử đi cập_nhật hợp lắm,2
748,bào phủ ngon rẻ phô phô phô đổ phô phô ăn_ảnh nâu nâu_trân đen phô châu_mềm phô đặc rám nắng đẹp,2
748,bào ngon,2
748,đi rẽ đi đông_xíu tấp đối_diện rủ buôn dưa lê_tám đc đối_diện sợ đa_dạng lắm bào phô sốt trộn thơm_béo lắm dập tắt châu_thấm trộn đi thơm hỏng kịp chụp sốt thử sốt chút_xíu hẳn thiệc đi hóa,2
749,thuê làm_việc phút quyết_toán_trọng không_ảnh_hưởng công_việc công_việc không,2
749,đi đi ngon ngon dập tắt hagstag đi constance constancefod fodreview fodstagram fodaholic fodie fodyhcm baeminvietnam diadiemanuong riviu riviuvn bapxaophomaitrungmuoi bắpxàotrứngmuối bapxaosotrungmuoi,1
749,ú đầy_ắp sốt thành gấp thích lắm sợ mặp khóc dễ_thương đặt_hàng hộp sốt báo báo hẳn kèm_sốt sợ chờ cũ nguội dở,2
749,hơi chất_lượng,1
749,viết kèm,1
749,dám vô phô chảy,1
749,lắm đặt_hàng vặt chất_lượng xào_sốt ngon cút cực ngon trình_bày sạch_sẽ thích,2
749,hấp_dẫn đặt_hàng thử đặt_hàng tiếp á_ít thơm,2
749,lướt thử bơ không_quá béo dẻo cút sốt ngon,2
749,bắp xào_phô không_hết lừa sốt_béo dứt nghỉ chờ hơi,2
749,khủng_bơ không_lấy_làm sốt không_tốt quảng_cáo rẻ_hại khỏe,0
749,chất_lượng bắp sốt thơm bơ cút sate hơi nồng_xíu thơm ngon lắm lắm,2
749,bắp_xào xúc xích nóng ngon thơm lắm,2
749,cút ngon bắp_xào ngon nhiệt_tình không_vừa liên_hệ giải_quyết tặng,2
749,vấp thử hơi đông chờ bắp_ăn béo cực thơm mềm,2
749,xài bơ không_nhiều,0
749,béo cực hổng đùa cười bắp xào_vị sốt sốt_phô béo bùi_nhân gấp béo quất sốt thích xúc_xích nhỉnh sạch_sẽ sốt_phô ngon xứng đầy_đặn,2
749,vô_tình thành dập tắt cút_vành đa_dạng hợp_lý khô đậm_đà không_quá mặn không_bị nhạt khô thích thích công_nhận hiếm_hoi ngon hợp khẩu_vị thử ngậy không_phù_hợp lắm sốt_phô muối_chà khô cút chiên không_bị dầu_mỡ không_bị khô thích,2
749,bắp_xào hoảng làm_ăn đổ hộp_phí hết_nổi hương_vị bình_thường cắn trúng sệt_sệt,2
749,cút ngon chiên kèm vừa_phải ấm mưa bắp_xào bình_thường bắp_xào mềm ăn_không ngấy nóng vận_chuyển,1
749,xào hơi ngấy sốt chan_sốt sốt áp_cả có_lẽ hợp thích tốt cút sate cực chấm chuẩn_thích thích thích,2
749,đậu nấu sữa_củng nhửng khô tiếc chợ_búa hằng đồng_ý,2
749,thử nhậu bắp xào_kỷ hòa rám vô_bắp lê_xếp_hàng vụn củng_đồng_ý_sẻ,2
749,tạm ổn hơi khô gắt cổ mềm,1
749,mưa đói ngon_lý_tưởng ấn_tượng không_đụng hàng biếc uống uống ngon mát cổ_họng uống tốt khỏe mập,2
749,mưa buồn_buồn kiếm bắp_xào thử cút bắp_xào câu ngon bắp_xào muối_vị đậm_đà ngon thử đậu_biếc,2
750,trọng_công bình_thường ngon ghiền í không_ăn thích ngon_thơm ngọt_quán đáo nhanh_chóng mặc_dù,2
751,ủa_nhiêu chê ngon tí gọn_gàng hẳn chấm mắm_nêm đựng ghiền húp chấm bọc tốn hơi đóng_gói kĩ đáo_cưng ghê_cười mê toàn độn bún đặt_hàng thử mong đi sẵn hơi dặn ưng cười bàn cười bánh_tráng láng_mướt tươi_thịt chấm mê ngon cười_cười_cười_cười_cười hơi mặn thơm sả bớt mặn nồng đi đồng_ý mềnh thử tôm_thịt kịch_liệt bỏ_phiếu khoái cười_cười_cười chân_ái vô_sách liền cười khuyến_cáo oách lừa nghiện nhịn chờ ngất_ngư,2
752,nằm văn_bơ khúc chạy cắt nằm nhỏ_nhỏ đơn_giản đơn_giản cháo_lòng cháo_lòng dồi bự bự dồi sụn chấm bún_chả trộn nướng tươi,2
752,đặt_hàng loãng_vị không_ngon không_xứng_đáng_giá lát đi kèm nổi tiêu_ớt,0
752,thơm kèm đặt_hàng tươi_ngon trụng cũ sụn lưỡi_lòng độn hành á_mình ghét nhằn,2
752,chụp cơm_múa trắng thất_vọng huế khô thất_vọng không_đáng,0
752,thất_vọng quẩy không_chưa lỏng_lẻo đi đi nguội mùi_vị lèo_tèo bực không_hề xứng_đáng đừng không_giờ,0
752,thơm ngon hơi loãng cắt ăn_không bắc cảm_nhận,2
752,nghệ thử kẹp công_etown ghé đặt_hàng thành hơi hảo_tí ăn_uống sướng dập tắt thói kêu nóng_huyết ngon ăn_xê ổn,2
753,hình_ảnh hơi thắc_mắc súp_óc óc sẵn súp nguyên nửa_bộ sẵn trọng_súp khô bịch mặn khô nêm,1
753,giá_viên chất_lượng độ đặc đậm_đà múc múc tương_tối ăn_phê lắm thảo cút cắt xé quá_chừng,2
753,ngon hơi không_không,2
753,ngon_lạ thích ủng_hộ tiếp mong quán_đáo chú_ý cút không_hành phản_cảm,2
753,ngon ngon lắm,2
754,châu_siêu,2
754,hợp_lý_bì ngon,2
754,chấm chấm ghiền_bì lịch_sự,2
754,shop,2
754,ngon châu_bánh ú_kimbap chiên ngon thích,2
754,ngon xỉu,2
754,trộn ngon mưa ăn_bịch bánh_tráng_quốc,2
754,thơm ngon chiên ngon,2
754,bánh khổng_lồ chất_lượng không,2
754,khó_tính ngon trộn ngon kimbap hầu_như,2
754,thèm vặt ngon,1
754,ý_dầm chấm sốt ngon,2
754,đồ_ăn ngon dầm ủng_hộ quán,2
754,chấm sốt ngon ngon,2
754,ngon tuyệt_vời lừa,2
754,uống thử không chộp_hình,2
754,ngon rẻ ủng_hộ dài_dài cười,2
754,ngon không_quá ủng_hộ,2
754,đặt_hàng lịch_sự ngon ngon chiên thơm nách hủ chấm,2
754,đặt_hàng bánh khổng_lồ phơi sate nhuyễn ngon bánh ngon_béo gấp ủng_hộ,2
754,bánh_tráng trộn ngon béo ngậy_kimbap chê kimbap chiên ngon kimbap không,2
754,ăn_ở thử,2
754,ngon đóng_gói,2
755,ủng_hộ ngược đi thủ_đi ngợi_quán ngon giá_cả trọng_đội đi bánh_cống bưng chả trọng_quầy không_với thái_độ khó_chịu cộc_cằn để_dành thái_độ cạch,0
755,mặn chất_lượng dẻo ngon ủng_hộ,2
755,ngon sạch,2
755,ngon mặn ngợi ngon tưởng_xôi mặn không_đấy ngon mặn bánh_ướt thích bánh_cống tuyệt hơi chả_hấp đồng_tiền bát cười ủng_hộ quán ủng_hộ,2
755,nằm khô chạy lố_quán xếp_hàng bánh giò bánh_ướt gói_trọng nhanh_chóng lắm giòn không_ỉu_đồ chả ngon đổi,2
756,ăn_ở ngon giá_cả rẻ,2
756,ngon ủng_hộ tiếp,2
756,truyền_thống không_nổi mắm_nhĩ đỡ không_mấy phục_vụ tệ kêu kêu đi,0
756,sạch_sẽ đẹp rửa chiên luộc hài_lonhf chiên giòn không_bị khô chiên é cộng cháy chiên sốt sốt lắm hơi ngon phục_vụ tốt thân_thiện,2
756,dập tắt é tư dòn thơm thơm nướng giòn thơm tốn sốt luộc,2
756,chấm khô đặt_hàng chiên giòn ngon tư luộc thích thơm hơi béo phụ lừa thích ăn_gà tư tốt sức_khỏe không_bám dính dầu_mỡ,2
756,ảo_ngợi tốt tự_ngợi ngợi tệ lừa tiếp luộc siêu_thị khô cơm_bình_dân không chừa ăn_suất chiên đồng_ý ổn,0
756,nấu é_trọng giòn chiên mềm_ướt thơm khô túm kết_hợp ngon_miệng,2
756,é sốt tốt yêu sốt chiên không_quá luộc mềm gân xào sả ngon cười phục_vụ nhiệt_tình,2
756,gân gân mền đậm_vị lạ ngon khô cộng không_quán thoáng mát đi nổi_bật,2
756,đẹp luộc thơm ngon cười_cười_cười rán,2
756,chiên giòn luộc mềm sốt é lạ gà_viên sốt lạ_miệng yêu yêu,2
756,tư_phú_nhuận đi ghé thử nguyên giòn mềm thơm sốt lựa_chọn không_nhớ tầm_vị lựa_chọn luộc gà_viên rán ăn_thử không_cành không_ăn ổn mặt_tiền nhiệt_tình cộng thích,2
756,khô thử tư đi cười cười_cười chiên thơm é chiên ngon_thơm cười thích yêu luộc nấu thơm bự gân gân ngờ tư_gân mền ngon tư sốt ngon lắm tư,2
756,rẻ chiên dòn đồng_ý hơi đỏ ăn_xuất luộc tệ công_nghiệp bủng cải_thịt cực_kì ngấy,0
756,ốp hơi chán,1
757,đi ghé nhâm ngon thoải_mái nướng hoài_chả,2
757,nướng thơm ngon ghé lả ăn_không không_cháy ghé đông phục_vụ đáo chờ,2
757,ngon vô niềm_nở đón chấm đậm_đà nướng vội,2
757,đồng_ý lắm không_nên ép uống chua_dịu uống bổ,2
757,mất_vệ đình đau vệ đồ_ăn kỹ,1
757,ngon phục_vụ đáo ới liền khô,2
757,nướng ngon mê chấm thơm ngon,2
757,nướng không_hiểu mê_mẩn cộng thoáng kèm tươi_khách thái_ý không_bị thâm nướng mãi,2
757,lót dạ_cuốn nướng ruột ngon rẻ ăn_ở khô đáo thưởng_thức ngon,2
757,thơm bảo ủng_hộ chấm xuất_sắc đậm ghé chấm tẹt ngon_tẩm nướng thơm_nức chán,2
757,nướng lạ chấm mê lắm,2
757,bận không_quên bánh_hỏi ngon cực,2
757,điệp ngon sạch_sẽ hài_lòng,2
757,lừa ngon rụm nướng ướp_vị nướng thơm sạch_sẽ thoáng đông,2
757,nướng ướp nướng thơm_nức đăng_ký gửi liền,2
757,đông thích thân_thiện hợp_lý giới_thiệu ưng,2
757,ngon dĩa thơm ngon,2
757,bánh_bèo ngon bánh_bèo dẻo mềm nước_mắm nghiền,2
757,hơi đói đi đông khánh_hội sạch_sẽ,2
757,bánh_hỏi nướng chả thế_này mê nước_mắm chả giòn nướng ổn,2
758,ăn_ở quán tự_nhiên rảnh thử sườn âm_phủ ướp sườn cọng_xá chả ốp ngán ổn không_xuất_sắc mặn thích nước_mắm sạch_sẽ dễ_thương không_thích hơi đắt một_chút lỡ thèm ăn_sườn chả đổ,2
760,đẹp,2
760,ngon sạch_sẽ,2
760,thâp mưa xách không_sợ nhầm hấp_dẫn xắt cút chả mềm ngon,2
760,trọng_túi tô sẵn mà_còn đũa,0
760,ngon,2
760,đóng_hộp đẹp,2
760,giò ghét cục giò tô,1
760,đổ ná thở không_và lèo sệch hơi lạt đậm_đà,2
760,chất_lượng ngon_tô lắm rẻ tô cười,2
760,khô ghé bánh ngon_thấm không_bị bở chả tô tươi_chả thơm siêu_ngon đàng_hoàng vụn vừa_phải tô kêu tô không_nê,2
760,giới_thiệu ngon mình_ngợi không_ngon đồn chả không_đậm_đà chấm không_ngon tươi xuất_xắc hơi khô vĩnh_viễn khô rẻ mát_mẻ sạch_sẽ dthuong lạnh đông,2
760,ghé thử chả én bánh_mềm súp_sệt_sệt đậm_đà thích chả không_bị thái_độ miễn_phí ghé ăn_văn hơi_dở cười_cười_cười ghé,2
760,lắm bánh_ngon tươi_giò nhiệt_tình cho_dù đông thích hơi đợi,2
760,đi ngon tươi kêu chả lừa hợp_lý,2
761,nhốt dịch rớt,2
761,nướng mềm ăn_chả thơm đả chấm,2
761,ngon_sườn chả nước_mắm tiếp,2
761,thử nướng,2
762,quán ưng ghiền lắc thơm,2
762,đọc hợp_khẩu vị nhanh_chóng nóng lắc thích ăn_tây lắc tương_đương ngon ủng_hộ thích bỏ_phiếu ăn_tây lắc không_ăn ngon cười,2
762,chiên chín chuối cứng tạm,1
762,đặt_tây lắc không_hài_lòng,1
762,lắc ngon nóng_hỏi thơm_lừng góp_ý thôi_tây hơi hơi mặn ngon ủng_hộ,2
762,chiên giòn béo ăn_phê ngập_ngụa vị mặn mặn thơm thơm ghiền_bịch,2
762,thích lắc chiên chát hòa béo béo chiên thơm phức_bịch,2
763,ngon lắm lẫu ngon tưởng không_ngờ nướng cực_kì đồ_nhắm cười,2
763,đi ngân đi không_thấy đợi không_thấy thừa không_giờ tệ,0
763,muống đậu,0
763,tô lẩu,0
763,kém_trọng,0
763,mưa đặt_hàng lẩu toàn lẩu_giá cải_cải_đắng vắt,0
763,lẩu_thái cháy tầm_quán bình_thường chiều_tối ăn_nhậu lắm đi đầy_đủ chấm kèm đựng nóng sôi kèm lẩu_thái ổn tôm_mực không_ít lấu nhiểu lắm hơi lỏng_bỏng nhạt không_đậm_đà lắm ổn thử,2
763,ngon hoạt_động đặt_hàng lẩu đặt_hàng tưởng không_cho ngờ chú_ý quên nhắn chào_vọng khô đổi chấm chấm phản_lại ngon,2
763,hôn_mình kèm giảm_giá đầy_ắp tủy ngon khô nguội giòn chấm bắt nhâm dư_sức đặt_hàng,2
763,nhậu hơi ồn_ào nhanh_chóng,2
763,đi khô ă đóng_cửa nghệ suốt thử không_dám ăn_sợ gắp sống_nhăn nấu kèm vắt chấm ngon tạm chấp_nhận,1
763,thử lẫu đổi lẫu_lòng toàn nhùng_lòng xách đậu,0
763,ăn_lẩu lẩu nhiên nướng ướp mặn,1
763,dạy không_dạ_thưa kêu dạy,0
763,không_thoáng dê_nướng chiên mạn,2
763,thèm đột_xuất đành đánh dây_thép vòi_vĩnh xách hủ thành_phẩm thỏa thèm_sảng cười_cười chủ_yếu lấu_í không_nhiều sụn gân cười bảo không_đậm_vị đẹp xuất_sắc cười vỉa_hè hơi nóng thiết_nghĩ ổn cười,2
763,hí_hửng nướng gân xào_tế chiên_tủy lẩu thất_vọng không_nghĩ khẩu_vị tệ đáo liên_tục không gân mềm chiên_tủy đánh trắng đỏ_tách mặn tiếp thơm_lừng nghệ hăng đi lèo_tèo đợi mãi nhắc nướng thơm chua không_hiểu vị kì_lạ không_nhưng_mà trải_nghiệm tệ cân_nhắc,0
763,nằm ngon_nêm nếm hơi mắc toàn hơi chán kêu,2
763,ghé chờ sò lẩu_thái nghệ lẩu ngon chậm dám ghé,0
763,đi ăn_mừng ăn_thòm thèm đợi nhắc hờn kịp hớt_dòi kịp chụp dĩa đợi tốt tươi_vầy,1
763,viết đua thèm,2
763,đi óc chiên nướng ngon rẻ tổng thì_nghệ nổ không_bị hiểm quyết_định ngon rẻ nóng đồ_ăn,0
763,nhậu hơi ồn_ào sạch_sẽ vệ lắm,2
